OBJECTID,Point of Origin Jurisdictional Unit Identifier,Point of Origin Protecting Unit Identifier,Reported Unit Identifier,Fire Incident Number,Fire Code,Incident Name,Fire Discovered Calendar Year,Fire Discovered Date,Fire Discovered Date Estimated Flag,Fire Control Date,Fire Control Date Estimated Flag,Incident General Cause Name,Collection Method,Total Reported Acres,GIS Acres,Complex Name,Irwin Identifier,Wildland Fire Perimeter Comments,Administrative Unit Code,Administrative State Code,GlobalID,Created Date,Created By Name,Modified Date,Modify By Name,created_user,created_date,last_edited_user,last_edited_date,Original_GlobalID,Unique Fire Identifier,Shape__Area,Shape__Length
184800,USCAVNC,USCAVNC,USCACND,3583,LH77,Thomas,2017,12/4/2017 12:00:00 AM,NO,1/12/2018 12:00:00 AM,NO,Human,Mixed Methods,281893,281789.76594859, , , ,CAC06000,CA,19cdd7b3-e2bd-4f4d-bca9-be92ea713d39,1/29/2019 10:29:37 AM,jnewman,2/21/2019 11:00:53 AM,swiberg,,,,,{EDD73E26-823A-4671-A687-31B40AC50D67},2017-CACND-003583,0.111867631723726,4.47550154411155
184803,USCACND,USCACND,USCACND,1396,L2C1,Hot Creek,2018,7/31/2018 12:00:00 AM,NO,8/29/2018 12:00:00 AM,NO,Natural,Mixed Methods,436,436.23020684,,,,CAC07000,CA,d86b69e2-fca9-4dd4-b8ff-863437673f98,1/29/2019 10:29:37 AM,jnewman,2/21/2019 11:00:53 AM,swiberg,,,,,{9AE9FC97-75AD-45C8-B68C-5F170E665152},2018-CACND-001396,0.000180372778231686,0.0944859879080729
184855,USCASNF,USCASNF,USCACND,14366,L0BG,Ferguson,2018,7/13/2018 12:00:00 AM,NO,8/18/2018 12:00:00 AM,NO,Unknown,Mixed Methods,96901,96830.84085255,,,,CAC08000,CA,2f67ba8b-e626-497f-bb7a-bcfb34db1f8c,1/29/2019 10:29:39 AM,jnewman,2/21/2019 11:00:53 AM,swiberg,,,,,{03258888-C956-4EC2-A667-86E230AFB260},2018-CACND-014366,0.0399966182212665,1.90386055228515
184895,USCAWNP,USCAWNP,USCANOD,1084,L1A6,Carr,2018,7/23/2018 12:00:00 AM,NO,8/30/2018 12:00:00 AM,NO,Unknown,Mixed Methods,229651,229650.48730848,,,,CAN06000,CA,7476ebc2-eb24-468a-ba91-8b4c5eaf2f52,1/29/2019 10:29:39 AM,jnewman,2/21/2019 11:00:53 AM,swiberg,,,,,{8744BECE-194C-4CB3-936A-296556A45D83},2018-CANOD-001084,0.0990269209246435,4.07582518270721
184896,USCAMDF,USCAMDF,USCANOD,1193,L3GU,Stone,2018,8/15/2018 12:00:00 AM,NO,9/4/2018 12:00:00 AM,NO,Human,Mixed Methods,39387,39391.73145227,,,,CAN02000,CA,33ff81d2-0ca2-433f-9fe3-881f69ced162,1/29/2019 10:29:38 AM,jnewman,2/21/2019 11:00:53 AM,swiberg,,,,,{994D7EF5-349E-40EA-93D1-7A17ADF49CB0},2018-CANOD-001193,0.0171706428718608,1.0910120057166
184914,USCAPRI,USCAMEU,USCACND,6376,G7X0,Scotts,2012,9/7/2012 12:00:00 AM,NO,9/14/2012 12:00:00 AM,NO,Undetermined,Mixed Methods,4618,4509.25141056,<Null>,{A81C290B-4C44-4900-AD72-FAC2A7391418}, ,CAC05000,CA,112df33a-b068-4708-8326-3525946ba0cc,2/12/2018 11:56:03 AM,jnewman,2/11/2019 8:52:14 AM,jnewman,,,,,{5489769B-CB63-4F4E-BDFF-EC4B601BC25E},2012-CACND-006376,0.00190139414098667,0.250406298260224
185875,USCANOD,USNVCCD,USNVCCD,30377,ME52,Scott,2019,7/13/2019 1:59:00 PM,NO,7/13/2019 10:25:00 PM,NO,Human,GPS-Walked,34,33.63981775,,21923a4a-0fb2-4570-a996-28bf93f1ddfe,,NVC00000,CA,54edb0a2-c272-442d-b093-f90c485c5f1c,9/9/9999 12:00:00 AM,UNK,9/9/9999 12:00:00 AM,UNK,,,,,{BD2B41C0-1BCB-4008-9316-71491AD7DB8E},2019-NVCCD-030377,1.43329330057895E-05,0.0167795628318794
186032,USNVCCD,USNVCCD,USNVCCD,30394,MFK4,Airport 2,2019,7/15/2019 12:33:00 PM,NO,7/17/2019 3:25:00 PM,NO,Human,GPS-Walked,21.4,21.50029133,,8f47c307-eff1-41c5-a032-f1da63cf276a,,NVC00000,CA,79123dfa-f271-4b0e-bf77-0c350358083e,9/9/9999 12:00:00 AM,UNK,9/9/9999 12:00:00 AM,UNK,,,,,{C8F322F5-BA06-4BC6-A44C-C1EEB3962DAB},2019-NVCCD-030394,9.00844588613836E-06,0.0187254906347769
186043,USNVHTF,USNVHTF,USNVHTF,30468,MH9P,Dixon ,2019,7/29/2019 8:49:00 AM,NO,9/17/2019 4:15:00 PM,NO,Natural,GPS-Walked,30,8.95405346,,8d349c8f-1563-4d23-b6e5-f59122b9ac95,,CAC01000,CA,7ce43220-9351-4017-ba67-d8be8110d7c5,9/9/9999 12:00:00 AM,UNK,9/9/9999 12:00:00 AM,UNK,,,,,{F351B78C-F464-486C-B7C2-2A4472EEF56E},2019-NVHTF-030468,3.74312139683752E-06,0.00938402931967385
186358,USNVHTF,USNVHTF,USNVHTF,30272,MB1L,Tamarack,2019,6/23/2019 12:04:00 PM,NO,7/29/2019 1:00:00 PM,NO,Natural,GPS-Walked,67,77.10682174,,f46ee210-d9d0-4b86-8079-45d9ae8fb3db,,CAC01000,CA,ce29f76b-0ca8-4b82-8ce4-0da2b57dbb25,9/9/9999 12:00:00 AM,UNK,9/9/9999 12:00:00 AM,UNK,,,,,{0007924E-417A-4A06-8C5B-12A437D4E00C},2019-NVHTF-030272,3.22016730933683E-05,0.0247591442630333
186360,USCANOD,USNVCCD,USNVCCD,30580,MN4X,Long Valley,2019,8/24/2019 2:51:00 PM,NO,8/28/2019 3:24:00 PM,NO,Unknown,GPS-Flight,2438,2440.66719113,,3e2abc8c-2ca3-4cc6-90ba-7e09f67b44e4,Code: MN4X,NVC00000,CA,cfe9eafa-8c32-4e00-be9a-d0813220c99e,9/9/9999 12:00:00 AM,UNK,9/9/9999 12:00:00 AM,UNK,,,,,{C861F9C9-6240-4DBE-A310-C54CCA45356E},2019-NVCCD-030580,0.00103906312779145,0.249626323535362
186507,USCATNF,USNVHTF,USNVHTF,30367,MEY2,Sunrise 2,2019,7/11/2019 5:31:00 PM,NO,7/12/2019 6:05:00 PM,NO,Human,GPS-Walked,4.3,5.26379195,,3e5c13aa-b9a2-4090-b539-3594cab65bbb,,CAN01000,CA,ef12df14-6472-44ae-a9dd-6e4457a9b83b,9/9/9999 12:00:00 AM,UNK,9/9/9999 12:00:00 AM,UNK,,,,,{232FAF8B-75FE-4A93-8F92-6CC6D1199B17},2019-NVHTF-030367,2.22948574446491E-06,0.0117069285179941
188405,USCASHF,USCASHF,USCANOD,1209,MRD4,South,2019,9/7/2019 12:00:00 AM,NO,11/30/2019 12:00:00 AM,NO,Natural,Mixed Methods,5332,5256.90253593,,,,CAN06000,CA,23887b96-c61d-4a29-b4fa-89660465105a,2/3/2020 12:27:01 PM,jnewman,2/3/2020 2:05:13 PM,jnewman,,,,,{FBAADBDF-5D30-42D0-9D51-E0C9BE45BD7B},2019-CANOD-001209,0.00224745463356157,0.779274076282782
188406,USCAPRI,USCAFKU,USCACND,10248,K5X2,Park,2017,7/17/2017 12:00:00 AM,NO,7/19/2017 12:00:00 AM,NO,Human,Unknown,1648,1648.69705031, , , ,CAC09000,CA,bd430b94-2cfc-4f5c-ac05-5c6ece519f19,1/29/2019 10:29:37 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{CC6F9D1F-F1A5-421A-A578-F23980B8FE0D},2017-CACND-010248,0.000667087359033758,0.159108756455833
188407,USCANOD,USCANOD,USCANOD,4779,MN40,Horse,2019,8/24/2019 12:00:00 AM,NO,8/26/2019 12:00:00 AM,NO,Human,Mixed Methods,130,123.0507705,,, ,CAN05000,CA,a8331a76-d1e0-4560-b697-9e2b79868557,1/30/2020 9:00:50 AM,jnewman,2/3/2020 1:55:19 PM,jnewman,,,,,{6E792744-5C83-48C7-9809-5A81879CE6B1},2019-CANOD-004779,5.29488838765246E-05,0.0470332693094172
188408,USCACDD,USCACDD,USCACDD,8122,L88T,Border,2019,5/13/2019 12:00:00 AM,NO,5/14/2019 12:00:00 AM,NO,Human,GPS-Walked,16,17.56480758,,,,CAD06000,CA,23416ebf-874c-4090-810b-98e0be6ef1a8,9/30/2019 1:40:30 PM,jnewman,2/3/2020 1:59:24 PM,jnewman,,,,,{A676009F-1028-467A-A8C5-BF1A557E315D},2019-CACDD-008122,6.82491668158036E-06,0.0186794000281654
188409,USCAPRI,USCABDU,USCACND,2915,F1M2,Center,2011,3/18/2011 12:00:00 AM,NO,3/22/2011 12:00:00 AM,NO,Unknown,Mixed Methods,850,440.6890401, , , ,CAC07000,CA,cd4b29a2-7231-403b-b37a-72d11edb0eea,2/12/2018 11:56:39 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{92A5DBC8-94EC-4703-8DF7-E37D766F22DE},2011-CACND-002915,0.000180918575551914,0.13093303944006
188410,USCAPRI,USCANOD,USCANOD,2938,LVZ5,Tumbleweed,2018,6/14/2018 12:00:00 AM,NO,6/19/2018 12:00:00 AM,NO,Human,GPS-Flight,645.7,645.41144053,,,,CAN05000,CA,ed39ea31-29a5-4644-9987-17dece81d95f,1/29/2019 10:29:38 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{D3F6885F-612B-4D90-9945-69BBF43D7D20},2018-CANOD-002938,0.000277025275863707,0.119234159542473
188411,USCAPRI,USCASHU,USCANOD,8411,K9U0,Corner,2017,8/17/2017 12:00:00 AM,NO,8/17/2017 12:00:00 AM,NO,Human,GPS-Walked,17,13.96413846, , , ,CAN02000,CA,9ffc6f4a-e88f-4e12-8466-0d0afacfe44b,1/29/2019 10:29:37 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{F849DD23-C41E-4906-8847-75EA3890B4FD},2017-CANOD-008411,6.03650551056489E-06,0.0251276466157354
188412,USCAPRI,USCATCU,USCACND,7231,LW1Z,Flat,2018,6/25/2018 12:00:00 AM,NO,8/9/2018 12:00:00 AM,NO,Human,Digitized-Topo,163,164.03180978,,,,CAC08000,CA,7ecbb0b6-e3c3-457e-9906-29e610acd2ce,1/29/2019 10:29:38 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{277B5E05-4F9A-41ED-AFE7-6D81AE38F7D1},2018-CACND-007231,6.7898845372838E-05,0.0397718020161243
188414,USCAPRI,USCAFKU,USCACND,588,L778,Panoche,2019,4/20/2019 12:00:00 AM,NO,4/20/2019 12:00:00 AM,NO,Human,GPS-Walked,45,44.81104746,,,,CAC09000,CA,26564867-4e98-4177-b8a9-651d46d5efc3,9/30/2019 12:39:10 PM,jnewman,2/3/2020 2:20:34 PM,jnewman,,,,,{629560D9-F11D-4477-BAAC-2AA4F79621DC},2019-CACND-000588,1.82928256435844E-05,0.0236266848733811
188415,USCAPRI,USCATGU,USCANOD,11766,MW9T,Ranch,2019,11/3/2019 12:00:00 AM,NO,11/15/2019 12:00:00 AM,NO,Human,Mixed Methods,2534,2533.25225755,,,,CAN06000,CA,7c50a13c-5f38-47d2-99ae-4791b8d6b91e,2/3/2020 12:05:21 PM,jnewman,2/3/2020 2:20:34 PM,jnewman,,,,,{C4453C82-533E-4B02-A360-741729A6DB6D},2019-CANOD-011766,0.00108209035397522,0.192919814572854
188416,USCAPRI,USCALNU,USCACND,9502,LXS9,County,2018,6/30/2018 12:00:00 AM,NO,7/15/2018 12:00:00 AM,NO,Human,Mixed Methods,90288,89836.38219973,,,,CAC05000,CA,c41c8572-76cd-4320-934e-563446b6a48a,1/29/2019 10:29:38 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{63F4BE5A-D445-4B4E-B608-E767E58D398D},2018-CACND-009502,0.0376274009609006,1.72377293549866
188417,USCAPRI,USCALNU,USCACND,6602,,Sites,2017,7/15/2017 12:00:00 AM,NO,7/15/2017 12:00:00 AM,NO,Undetermined,GPS-Walked,15,15.62871542, , , ,CAC05000,CA,0c47b1cb-8c10-4f4a-b3a7-aa979150ee38,1/29/2019 10:29:37 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{731F5F97-40C8-4808-9B9D-C014FB5F83BB},2017-CACND-006602,6.61002468405059E-06,0.0110818527859071
188418,USCACDD,USCACDD,USCACDD,5602,ET3E,Montgomery,2009,4/7/2009 12:00:00 AM,NO,4/8/2009 12:00:00 AM,NO,Human,Mixed Methods,290,289.93598142, , , ,CAD07000,CA,552f6df6-7918-4667-bad5-d86373c4e81c,2/12/2018 11:57:48 AM,jnewman,2/3/2020 2:41:52 PM,jnewman,,,,,{2B3BEB25-556D-4820-84BA-E9B12EF0F0FC},2009-CACDD-005602,0.000113412300606797,0.0831200191979489
188419,USCAPRI,USCAOVD,USCACND,1743,PDL4,McGee,2018,8/30/2018 12:00:00 AM,NO,9/2/2018 12:00:00 AM,NO,Unknown,Unknown,10,11.7364393,,,,CAC07000,CA,dedfbf25-c9c8-43ca-9ff2-f4500ec6a6a6,1/29/2019 10:29:39 AM,jnewman,2/3/2020 2:20:34 PM,jnewman,,,,,{4F4CE094-01AD-478F-9908-AB3AC96D21C1},2018-CACND-001743,4.84666770717013E-06,0.0112210196961861
188420,USCANOD,USCANOD,USCANOD,4869,MPY9,R1 Ranch,2019,8/28/2019 12:00:00 AM,NO,9/4/2019 12:00:00 AM,NO,Natural,Mixed Methods,3343,3379.27277558,,,,CAN05000,CA,9c0a52af-cc45-404e-9f80-4b232b49d5ce,1/31/2020 8:49:53 AM,jnewman,2/3/2020 1:55:18 PM,jnewman,,,,,{2144D9CF-40C5-4235-8298-8E5BE204807C},2019-CANOD-004869,0.00145489369197094,0.305085642376395
188421,USCACDD,USCARRU,USCACDD,15759,MU80,Wolf,2019,10/10/2019 12:00:00 AM,NO,10/12/2019 12:00:00 AM,NO,Human,GPS-Walked/Driven,28.6,25.34461844,,,,CAD06000,CA,0a5ca988-a7d9-4f51-895e-c64c86b64299,2/3/2020 12:00:31 PM,jnewman,2/3/2020 2:01:00 PM,jnewman,,,,,{D997742E-AE63-4FFD-BF75-2558073A470D},2019-CACDD-015759,9.99363760456617E-06,0.0364013890458436
188422,USCAPRI,USCABTU,USCANOD,16737,L6BH,Camp,2018,11/8/2018 12:00:00 AM,NO,12/2/2018 12:00:00 AM,NO,Unknown,Mixed Methods,153336,153334.95641582,,,,CAN06000,CA,5dfc4c21-b47e-4fd5-8daa-f15469a37e76,1/29/2019 10:29:39 AM,jnewman,2/3/2020 2:20:34 PM,jnewman,,,,,{9EFD81D5-783C-4A86-A29F-3C1171D49439},2018-CANOD-016737,0.065212070268899,3.19282585315796
188423,USCAPRI,USCACDD,USCACDD,12636,L36B,Winchester,2018,8/27/2018 12:00:00 AM,NO,8/27/2018 12:00:00 AM,NO,Unknown,Unknown,36.7,35.33660664,,,,CAD06000,CA,3b08eee0-9587-49c7-b6db-b87f2a61f5cc,1/29/2019 10:29:39 AM,jnewman,2/3/2020 2:20:34 PM,jnewman,,,,,{2B3E0659-2DDB-40F2-8C9F-AFB1B22DD606},2018-CACDD-012636,1.3895912843509E-05,0.0173131394676756
188424,USCAPRI,USCASKU,USCANOD,4641,LYL8,Klamathon,2018,7/5/2018 12:00:00 AM,NO,7/23/2018 12:00:00 AM,NO,Human,Mixed Methods,38008,38008.63723322,,,,CAN06000,CA,31cb2242-ecce-4e91-8578-9970c1be3819,1/29/2019 10:29:38 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{E1B6F202-5098-4A20-885C-F4486C34DEE2},2018-CANOD-004641,0.0167041762902045,1.20698518811109
188425,USCANOD,USCANOD,USCANOD,5099,MRH1,R6 Creek,2019,9/6/2019 12:00:00 AM,NO,9/13/2019 12:00:00 AM,NO,Natural,GPS-Walked/Driven,257,66.47936122,,,,CAN05000,CA,2c0990d4-8498-4b4c-9320-316495467879,1/31/2020 9:03:53 AM,jnewman,2/3/2020 1:55:16 PM,jnewman,,,,,{C5FCEAD1-11AD-4A27-BD40-E1260C5F2A1E},2019-CANOD-005099,2.86846570816124E-05,0.0232970472738539
188426,USCAPRI,USCAMVU,USCACDD,8747,G54G,Cooper,2012,8/13/2012 12:00:00 AM,NO,8/26/2012 12:00:00 AM,NO,Natural,Mixed Methods,142,142.10293323,Vallecito Lightning Complex,{E95628E6-2FB1-4108-B821-E2A61D57C84D}, ,CAD07000,CA,a11cbb6a-5ee7-45d8-9e68-762ca23bedf1,2/12/2018 11:56:03 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{88F24D02-1943-4C59-81BF-69F024D21378},2012-CACDD-008747,5.55925594198925E-05,0.11048162826768
188427,USCAPRI,USCABEU,USCACND,2666,LUL4,Eastern,2018,6/4/2018 12:00:00 AM,NO,6/12/2018 12:00:00 AM,NO,Human,Mixed Methods,513,528.16976239,,,,CAC09000,CA,279dfdd4-191c-4bf0-8bce-1706ff9263c9,1/29/2019 10:29:38 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{669E758E-3FBD-446A-860A-7EAED5E3D740},2018-CACND-002666,0.000214646728636581,0.108713011606791
188428,USCAINF,USCAINF,USCACND,2018,MQ8E,Taboose,2019,9/4/2019 12:00:00 AM,NO,11/5/2019 12:00:00 AM,NO,Natural,Mixed Methods,10265,10267.59102913,,,,CAC07000,CA,9cf2a16f-6f78-4143-b9da-1abc8b25358b,1/30/2020 8:54:40 AM,jnewman,2/3/2020 1:51:25 PM,jnewman,,,,,{65F4EAF0-3FD5-4E0F-BABF-AB51C577DEA9},2019-CACND-002018,0.00420752826812532,0.794967215649042
188429,USCAPRI,USCANOD,USCANOD,6565,LW1L,Creek,2018,6/24/2018 12:00:00 AM,NO,7/5/2018 12:00:00 AM,NO,Human,GPS-Flight,1678,1685.48464534,,,,CAN06000,CA,148eee5c-73bc-488c-bb44-32ec7c1bff05,1/29/2019 10:29:38 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{A4891955-5FAE-42A4-893C-7A9D0D782084},2018-CANOD-006565,0.000724412619092618,0.250934818442713
188430,USCAPRI,USCATUU,USCACND,420,K7SH,Elephant 2,2017,7/20/2017 12:00:00 AM,NO,7/22/2017 12:00:00 AM,NO,Human,GPS-Driven,416,415.20999822, , , ,CAC06000,CA,381b87e6-2a76-4306-b7e4-d15073e01b0d,1/29/2019 10:29:37 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{C5DEF2C9-DE47-4CE6-9CF9-60C5E71E9BA3},2017-CACND-000420,0.000168407269029558,0.0751802321113133
188431,USCAPRI,USCAMEU,USCACND,8646,L1VW,Ranch,2018,7/27/2018 12:00:00 AM,NO,9/25/2018 12:00:00 AM,NO,Human,Mixed Methods,410203,410200.89734348,Mendocino Complex,,,CAC05000,CA,a6771628-ee39-4e48-9a01-73771793ed17,1/29/2019 10:29:38 AM,jnewman,2/3/2020 2:20:34 PM,jnewman,,,,,{046C2318-26EB-4C12-BC98-AF0F975AAA91},2018-CACND-008646,0.173311278250821,3.60971873450445
188432,USCANOD,USCANOD,USCANOD,4357,MK8M,R1 Juniper,2019,8/7/2019 12:00:00 AM,NO,8/11/2019 12:00:00 AM,NO,Natural,Mixed Methods,130,130.14016426,,,,CAN05000,CA,e343243d-a8eb-4164-a13a-6b1f1376f8b4,1/30/2020 9:02:13 AM,jnewman,2/3/2020 1:55:18 PM,jnewman,,,,,{662931C2-F399-40BC-B73C-175464B3D3CA},2019-CANOD-004357,5.62685295335541E-05,0.0420908645656516
188433,USCAPRI,USCACDD,USCACDD,12463,L3YS,Land,2018,8/22/2018 12:00:00 AM,NO,8/22/2018 12:00:00 AM,NO,Unknown,Unknown,25.6,25.02997065,,,,CAD06000,CA,6ae59e37-ecc0-42c8-9107-300248c48d46,1/29/2019 10:29:39 AM,jnewman,2/3/2020 2:20:34 PM,jnewman,,,,,{6DE15D66-CFB0-49BE-A272-D94E0E7723BF},2018-CACDD-012463,9.87833891485934E-06,0.021877177817579
188434,USCAPRI,USCATCU,USCACND,8470,MF5Y,Whiskey,2019,7/18/2019 12:00:00 AM,NO,7/20/2019 12:00:00 AM,NO,Human,GPS-Walked/Driven,27.2,27.32832246,,,,CAC08000,CA,7900b237-fcde-4f5b-b485-9b5e79b3bfa7,2/3/2020 11:49:45 AM,jnewman,2/3/2020 2:20:34 PM,jnewman,,,,,{D20EAE8D-029B-48E9-B0AD-8F0B868A74C9},2019-CACND-008470,1.13611799861246E-05,0.018697976212176
188435,USCACDD,USCAMVU,USCACDD,9020,L9R1,Gasoline,2019,5/29/2019 12:00:00 AM,NO,5/29/2019 12:00:00 AM,NO,Human,GPS-Walked/Driven,29.5,29.47870977,,,,CAD06000,CA,7277b91e-2ec2-42b3-8e9a-de79646bfa27,2/3/2020 11:57:18 AM,jnewman,2/3/2020 2:00:41 PM,jnewman,,,,,{63B44B8F-8E3B-4A98-A39B-00042A89D115},2019-CACDD-009020,1.14661174848152E-05,0.0195027720165638
188436,USCAPRI,USCANEU,USCACND,18015,K5CS,Gold,2017,7/11/2017 12:00:00 AM,NO,7/17/2017 12:00:00 AM,NO,Human,Unknown,37,37.16413476, , , ,CAC08000,CA,f5f080f8-f2d0-4771-b92f-d02204c2285d,1/29/2019 10:29:37 AM,jnewman,2/3/2020 2:42:42 PM,jnewman,,,,,{3B54FD0F-7598-45C3-9CAC-8A73984B9BEF},2017-CACND-018015,1.56835408233746E-05,0.0624963633545206
188437,USCAPRI,USCARRU,USCACDD,59571,H5NS,Spring,2014,6/7/2014 12:00:00 AM,NO,6/8/2014 12:00:00 AM,NO,Natural,GPS-Walked,20,20.756225, , , ,CAD06000,CA,a490f286-a2ec-458b-bde8-b58e5fcf935c,2/8/2018 7:41:28 AM,jnewman,2/3/2020 1:58:22 PM,jnewman,,,,,{854CD9AE-FF0C-403B-9410-8B3084E90A8A},2014-CACDD-059571,8.8571350715938E-06,0.0148513338965474
188438,USCAPRI,USCALNU,USCACND,14193,L4TG,Snell,2018,9/8/2018 12:00:00 AM,NO,9/15/2018 12:00:00 AM,NO,Unknown,Unknown,2490,2463.19758902,,,,CAC05000,CA,93e6d2cf-abef-43bc-b572-6ba37ec1994a,1/29/2019 10:29:39 AM,jnewman,2/3/2020 2:20:34 PM,jnewman,,,,,{CD4C6164-AFE1-4BC6-AE59-95066CF9691C},2018-CACND-014193,0.00103246555318037,0.215340125112348
188439,USCAPRI,USCAFKU,USCACND,9755,K411,Garza,2017,7/9/2017 12:00:00 AM,NO,7/25/2017 12:00:00 AM,NO,Human,Unknown,48886,48886.47170297, , , ,CAC09000,CA,a75b1ea8-c5a8-432f-a163-7c83833c2fe7,1/29/2019 10:29:37 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{15C0C3B9-7B0B-4100-B541-C9E10C3F9702},2017-CACND-009755,0.0197648285638934,0.948834635101637
188440,USCAPRI,USCACND,USCACND,1112,FD3N,Cotton,2010,5/15/2010 12:00:00 AM,NO,5/20/2010 12:00:00 AM,NO,Human,Mixed Methods,2044,2037.95775439, , , ,CAC06000,CA,f18e638e-8f39-4c2a-bcb9-f4e6e8970bff,2/12/2018 11:57:17 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{DB1741DB-D08E-4A65-A814-FF503438C983},2010-CACND-001112,0.000814946663922456,0.165646478857912
188441,USCAPRI,USCACDD,USCACDD,5989,EUR0,Midway,2009,4/17/2009 12:00:00 AM,NO,4/19/2009 12:00:00 AM,NO,Human,Mixed Methods,112,111.60933062, , , ,CAD07000,CA,b98cd870-5605-4f53-a1b4-7a87b6d3e2ed,2/12/2018 11:57:47 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{7D52CA63-F431-4BCD-A675-90CD552B3646},2009-CACDD-005989,4.3437897147669E-05,0.0816922341641571
188442,USCACND,USCACND,USCACND,0,MG4V,Pinenut,2019,7/23/2019 12:00:00 AM,NO,7/24/2019 12:00:00 AM,NO,Natural,GPS-Walked,12.4,12.44420081,,, ,CAC07000,CA,c54fa27f-b5b8-4067-abe8-070fb2730fa8,9/30/2019 12:44:24 PM,jnewman,9/30/2019 12:46:31 PM,jnewman,,,,,{0C62656C-60B3-430D-9CDD-C6FF43E2B32D},2019-CACND-000000,5.2010268518643E-06,0.0117222763527259
188443,USCAPRI,USCALNU,USCACND,8670,J3H8,Valley,2015,9/12/2015 12:00:00 AM,NO,10/6/2015 12:00:00 AM,NO,Human,Unknown,76084,76084.53379022,,,,CAC05000,CA,e016f24a-9969-4f18-81d8-79018c449f15,2/6/2019 11:04:04 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{26F22CA4-0CEF-414E-ADBA-35859545658A},2015-CACND-008670,0.0319230807958775,2.47955776036408
188444,USCACDD,USCASCA,USCACDD,13416,MN10,Tram,2019,8/22/2019 12:00:00 AM,NO,8/25/2019 12:00:00 AM,NO,Human,GPS-Walked/Driven,22,22.70005217,,,,CAD06000,CA,7580af9e-97b6-4757-893b-cc990bea721b,10/3/2019 10:44:01 AM,jnewman,2/3/2020 2:01:44 PM,jnewman,,,,,{BD278115-73BD-407A-9E1C-B324E7EE05BA},2019-CACDD-013416,8.94998561307148E-06,0.0169920878595944
188445,USCAPRI,USCABTU,USCANOD,10594,MRA2,Forbestown,2019,9/6/2019 12:00:00 AM,NO,9/9/2019 12:00:00 AM,NO,Human,Mixed Methods,58,57.44717408,,,,CAN06000,CA,937e6b76-7518-490e-a894-19620e6f8c8d,2/3/2020 12:04:20 PM,jnewman,2/3/2020 2:20:34 PM,jnewman,,,,,{3D5527C4-2010-4129-887D-D4E8121DB2A3},2019-CANOD-010594,2.43390859395731E-05,0.0213373643044459
188447,USCAPRI,USCALNU,USCACND,139900,MLC5,Golf,2019,8/8/2019 12:00:00 AM,NO,8/11/2019 12:00:00 AM,NO,Human,GPS-Walked/Driven,20,16.38707843,,,,CAC05000,CA,bebd1e80-6f0b-4575-9c3c-ac4ae84585da,2/3/2020 2:10:30 PM,jnewman,2/3/2020 2:20:34 PM,jnewman,,,,,{D6E7BC9E-63CA-4F1A-8EE6-33D69AB177FD},2019-CACND-139900,6.89576472723274E-06,0.0183536423621746
188448,USCACDD,USCACDD,USCACDD,4479,L674,Dunham,2019,3/13/2019 12:00:00 AM,NO,3/16/2019 12:00:00 AM,NO,Human,GPS-Walked/Driven,47,30.28627435,,,,CAD07000,CA,69ee66df-999b-48f7-9378-c785dfa4dafa,9/30/2019 1:52:26 PM,jnewman,2/3/2020 1:56:19 PM,jnewman,,,,,{CCE3D781-75FB-4C0A-8B76-D3068C0F550E},2019-CACDD-004479,1.18326988740591E-05,0.0289799328209253
188449,USCAPRI,USCASLU,USCACND,7624,K4J1,Alamo,2017,7/6/2017 12:00:00 AM,NO,7/20/2017 12:00:00 AM,NO,Human,GPS-Flight,26678,28834.05771635, , , ,CAC06000,CA,b9dc7917-8e51-45ab-92f1-eae9d6049521,1/29/2019 10:29:37 AM,jnewman,2/3/2020 2:20:33 PM,jnewman,,,,,{2B7411F0-32D3-4013-BB8C-3536B2F1AD76},2017-CACND-007624,0.0115176357257951,0.949896167513646
188450,USCACND,USCAMMU,USCACND,2351,MU06,Briceburg,2019,10/6/2019 12:00:00 AM,NO,10/31/2019 12:00:00 AM,NO,Human,GPS-Flight,5667,5561.2944401,,,,CAC08000,CA,f4df0e52-17dd-47bb-84f2-4e8b6a4ff4d0,1/30/2020 8:37:20 AM,jnewman,2/3/2020 1:57:17 PM,jnewman,,,,,{CEAC67EF-1A74-4584-8A64-CE6538968883},2019-CACND-002351,0.00229643752209086,0.286135436625667
